"Date","SCHP.Open","SCHP.High","SCHP.Low","SCHP.Close","SCHP.Volume","SCHP.Adjusted"
2014-09-30,55.432,55.514,55.351,54.18,73400,53.024326
2014-10-01,55.437,55.723,55.437,54.59,165600,53.47987
2014-10-02,55.662,55.682,55.499,54.369999,45500,53.264336
2014-10-03,55.468,55.478,55.366,54.32,60300,53.215355
2014-10-06,55.448,55.529,55.448,54.349998,76300,53.244747
2014-10-07,55.621,55.744,55.58,54.599998,41000,53.489666
2014-10-08,55.733,56.06,55.58,54.900002,59300,53.783569
2014-10-09,56.121,56.152,55.917,54.830002,47200,53.714993
2014-10-10,56.019,56.162,55.938,54.990002,321200,53.871742
2014-10-13,56.223,56.458,56.152,55.220001,86000,54.097057
2014-10-14,56.234,56.285,56.142,55.110001,74700,53.989292
2014-10-15,56.713,57.173,56.213,55.139999,101800,54.018688
2014-10-16,56.54,56.54,56.193,55.09,65500,53.969696
2014-10-17,56.223,56.325,56.152,55.07,56000,53.950108
2014-10-20,56.305,56.325,56.193,55.080002,52500,53.959904
2014-10-21,56.152,56.223,56.091,54.970001,60800,53.852139
2014-10-22,56.142,56.183,56.05,54.950001,29000,53.832554
2014-10-23,56.05,56.213,55.795,54.720001,145000,53.60722
2014-10-24,55.846,55.927,55.805,54.700001,27500,53.587635
2014-10-27,55.876,55.917,55.805,54.709999,36500,53.597435
2014-10-28,55.866,55.897,55.774,54.66,55300,53.548447
2014-10-29,55.876,55.897,55.529,54.619999,27700,53.509254
2014-10-30,55.805,55.876,55.693,54.560001,93400,53.450485
2014-10-31,55.723,55.835,55.682,54.630001,52700,53.519054
2014-11-03,55.713,55.774,55.55,54.560001,138500,53.450485
2014-11-04,55.774,55.815,55.652,54.580002,37700,53.470074
2014-11-05,55.652,55.764,55.59,54.580002,64400,53.470074
2014-11-06,55.662,55.764,55.642,54.529999,63000,53.421089
2014-11-07,55.815,55.999,55.754,54.830002,90300,53.714993
2014-11-10,56.019,56.019,55.764,54.650002,100500,53.538647
2014-11-11,55.784,55.907,55.744,54.610001,44500,53.499466
2014-11-12,55.825,55.856,55.672,54.549999,46900,53.440681
2014-11-13,55.662,55.723,55.621,54.5,32800,53.391701
2014-11-14,55.58,55.815,55.539,54.650002,39800,53.538647
2014-11-17,55.784,55.795,55.56,54.48,115000,53.372105
2014-11-18,55.652,55.652,55.58,54.48,39700,53.372105
2014-11-19,55.509,55.58,55.386,54.290001,47100,53.18597
2014-11-20,55.672,55.672,55.448,54.41,42200,53.303528
2014-11-21,55.693,55.744,55.662,54.599998,64600,53.489666
2014-11-24,55.693,55.805,55.642,54.66,62300,53.548447
2014-11-25,55.805,55.846,55.713,54.700001,50100,53.587635
2014-11-26,55.886,55.927,55.846,54.709999,28300,53.597435
2014-11-28,55.856,55.989,55.805,54.73,35300,53.61702
2014-12-01,55.938,56.142,55.744,54.619999,146200,53.509254
2014-12-02,55.713,55.713,55.437,54.310001,37900,53.205566
2014-12-03,55.427,55.478,55.376,54.349998,30400,53.244747
2014-12-04,55.427,55.601,55.427,54.450001,40100,53.342716
2014-12-05,55.509,55.509,55.162,54.139999,46600,53.039021
2014-12-08,55.243,55.407,55.172,54.200001,81700,53.097801
2014-12-09,55.509,55.601,55.478,54.450001,71800,53.342716
2014-12-10,55.519,55.672,55.468,54.509998,49000,53.401493
2014-12-11,55.59,55.631,55.488,54.439999,140000,53.33292
2014-12-12,55.652,55.703,55.448,54.52,81100,53.411289
2014-12-15,55.519,55.57,55.437,54.360001,43800,53.254547
2014-12-16,55.703,55.795,55.57,54.639999,33200,53.528854
2014-12-17,55.682,56.05,55.427,54.400002,355900,53.293739
2014-12-18,55.376,55.386,55.131,54.060001,53600,52.960648
2014-12-19,55.131,55.427,55.131,54.240002,57600,53.13699
2014-12-22,55.427,55.539,55.397,54.380001,75100,53.274143
2014-12-23,55.417,55.448,55.049,53.93,65700,52.83329
2014-12-24,54.886,55.029,54.876,53.880001,32900,52.784309
2014-12-26,55.172,55.172,55.009,54.009998,48600,52.911667
2014-12-29,55.213,55.315,55.121,54.09,71400,52.990032
2014-12-30,55.233,55.315,55.141,54.07,87900,52.970444
2014-12-31,55.152,55.417,55.152,54.240002,51800,53.13699
2015-01-02,55.448,55.713,55.407,54.509998,172400,53.401493
2015-01-05,55.682,55.784,55.631,54.560001,63000,53.450485
2015-01-06,55.815,56.04,55.662,54.599998,63000,53.489666
2015-01-07,55.57,55.774,55.488,54.599998,61200,53.489666
2015-01-08,55.672,55.744,55.59,54.580002,141900,53.470074
2015-01-09,55.662,55.866,55.631,54.68,80400,53.568039
2015-01-12,55.774,55.856,55.693,54.66,68400,53.548447
2015-01-13,55.611,55.784,55.539,54.529999,79600,53.421089
2015-01-14,55.948,56.162,55.886,54.900002,293300,53.783569
2015-01-15,56.172,56.489,56.162,55.34,57400,54.214622
2015-01-16,56.489,56.53,56.162,55.02,65000,53.901127
2015-01-20,56.336,56.427,56.244,55.189999,162300,54.067665
2015-01-21,56.346,56.417,56.009,54.919998,105600,53.80315
2015-01-22,56.264,56.285,55.876,54.919998,82000,53.80315
2015-01-23,56.336,56.499,56.295,55.32,96800,54.195019
2015-01-26,56.479,56.53,56.325,55.240002,88300,54.116653
2015-01-27,56.56,56.601,56.499,55.400002,52100,54.273399
2015-01-28,56.56,56.877,56.519,55.59,91800,54.45953
2015-01-29,56.642,56.703,56.55,55.549999,165400,54.420341
2015-01-30,57.122,57.132,56.907,55.919998,247700,54.782818
2015-02-02,57.05,57.142,56.979,55.849998,172700,54.714245
2015-02-03,56.672,56.856,56.672,55.650002,47400,54.518314
2015-02-04,56.672,56.907,56.55,55.700001,46600,54.567299
2015-02-05,56.856,56.856,56.601,55.450001,56200,54.322388
2015-02-06,56.376,56.387,56.152,55.09,61400,53.969696
2015-02-09,56.356,56.356,56.142,55.009998,84100,53.891327
2015-02-10,56.162,56.162,55.887,54.77,83900,53.656204
2015-02-11,55.886,56.029,55.693,54.75,65900,53.63662
2015-02-12,55.876,56.101,55.733,54.599998,79300,53.489666
2015-02-13,55.784,55.784,55.611,54.490002,80700,53.381901
2015-02-17,55.58,55.621,55.274,54.23,248700,53.12719
2015-02-18,55.458,55.662,55.325,54.380001,57300,53.274143
2015-02-19,55.427,55.57,55.427,54.369999,38000,53.264336
2015-02-20,55.672,55.784,55.448,54.400002,45800,53.293739
2015-02-23,55.611,55.652,55.58,54.48,58900,53.372105
2015-02-24,55.621,55.958,55.539,54.77,66300,53.656204
2015-02-25,55.927,56.06,55.835,54.889999,29700,53.773766
2015-02-26,56.152,56.223,55.989,54.849998,37100,53.734581
2015-02-27,56.152,56.336,56.029,55.18,65200,54.057873
2015-03-02,56.274,56.274,55.846,54.740002,113300,53.62682
2015-03-03,55.907,55.989,55.846,54.73,48200,53.61702
2015-03-04,56.06,56.07,55.907,54.869999,100400,53.754177
2015-03-05,55.999,56.06,55.774,54.740002,59900,53.62682
2015-03-06,55.539,55.58,55.274,54.209999,63000,53.107597
2015-03-09,55.448,55.448,55.172,54.110001,63100,53.009632
2015-03-10,55.243,55.325,55.203,54.16,57500,53.058617
2015-03-11,55.264,55.386,55.223,54.25,87300,53.146786
2015-03-12,55.448,55.529,55.203,54.080002,82100,52.980247
2015-03-13,55.172,55.264,55.09,53.970001,120000,52.872478
2015-03-16,55.203,55.233,55.019,53.959999,54500,52.862682
2015-03-17,55.08,55.182,55.049,54.040001,63500,52.941055
2015-03-18,55.315,56.101,55.223,54.860001,189000,53.744377
2015-03-19,55.989,56.091,55.723,54.91,53700,53.793365
2015-03-20,56.142,56.193,56.019,55.029999,81800,53.910919
2015-03-23,56.152,56.152,56.04,54.959999,100700,53.842346
2015-03-24,56.274,56.438,56.203,55.259998,44200,54.136242
2015-03-25,56.57,56.57,56.346,55.23,84500,54.10685
2015-03-26,56.346,56.346,56.04,54.939999,54200,53.82275
2015-03-27,56.131,56.203,56.04,54.939999,91100,53.82275
2015-03-30,56.121,56.121,55.917,54.779999,68800,53.666004
2015-03-31,55.897,56.101,55.846,54.919998,43100,53.80315
2015-04-01,56.274,56.519,56.274,55.299999,172900,54.175438
2015-04-02,56.438,56.438,56.254,55.169998,43800,54.048077
2015-04-06,56.652,56.713,56.438,55.299999,238200,54.175438
2015-04-07,56.479,56.652,56.428,55.459999,178800,54.332172
2015-04-08,56.438,56.519,56.315,55.34,37000,54.214622
2015-04-09,56.489,56.519,56.254,55.130001,88600,54.008888
2015-04-10,56.315,56.346,56.213,55.09,52800,53.969696
2015-04-13,56.183,56.285,56.152,55.119999,91300,53.999084
2015-04-14,56.438,56.57,56.356,55.220001,51500,54.097057
2015-04-15,56.468,56.621,56.438,55.369999,183000,54.244003
2015-04-16,56.519,56.652,56.346,55.470001,70000,54.341972
2015-04-17,56.642,56.999,56.642,55.759998,66600,54.626072
2015-04-20,56.928,56.928,56.785,55.700001,54100,54.567299
2015-04-21,56.724,56.795,56.601,55.48,46000,54.351768
2015-04-22,56.601,56.601,56.356,55.220001,54000,54.097057
2015-04-23,56.468,56.601,56.407,55.349998,64100,54.224407
2015-04-24,56.632,56.754,56.601,55.57,66800,54.439938
2015-04-27,56.754,56.836,56.683,55.599998,64700,54.46933
2015-04-28,56.652,56.683,56.417,55.290001,42100,54.165634
2015-04-29,56.305,56.775,56.152,55.16,65800,54.038273
2015-04-30,56.274,56.489,56.152,55.290001,117200,54.165634
2015-05-01,56.295,56.325,56.091,55.02,157400,53.901127
2015-05-04,56.223,56.223,55.897,54.82,101200,53.705193
2015-05-05,56.04,56.04,55.784,54.77,50300,53.656204
2015-05-06,55.846,55.856,55.437,54.43,50300,53.323124
2015-05-07,55.611,55.723,55.509,54.57,54400,53.460274
2015-05-08,55.978,56.019,55.825,54.700001,31500,53.587635
2015-05-11,55.662,55.693,55.325,54.200001,95000,53.097801
2015-05-12,55.335,55.539,55.294,54.299999,49200,53.195766
2015-05-13,55.601,55.621,55.305,54.25,63000,53.146786
2015-05-14,55.386,55.539,55.376,54.330002,51600,53.225159
2015-05-15,55.539,55.825,55.539,54.669998,46600,53.558247
2015-05-18,55.642,55.662,55.509,54.41,48600,53.303528
2015-05-19,55.254,55.468,55.223,54.150002,52500,53.048817
2015-05-20,55.417,55.59,55.356,54.290001,43600,53.18597
2015-05-21,55.488,55.672,55.488,54.5,41400,53.391701
2015-05-22,55.744,55.754,55.58,54.57,41800,53.460274
2015-05-26,55.693,55.856,55.672,54.639999,60100,53.528854
2015-05-27,55.733,55.733,55.611,54.59,46100,53.47987
2015-05-28,55.662,55.754,55.57,54.57,54900,53.460274
2015-05-29,55.774,55.978,55.754,54.700001,37000,53.587635
2015-06-01,55.846,55.856,55.499,54.439999,181500,53.33292
2015-06-02,55.478,55.478,55.305,54.209999,54000,53.107597
2015-06-03,55.121,55.121,54.876,53.84,81000,52.745125
2015-06-04,55.08,55.233,55.07,54.02,46700,52.921455
2015-06-05,54.896,55.049,54.804,53.869999,43000,52.774509
2015-06-08,55.121,55.121,55.009,53.91,48000,52.813694
2015-06-09,54.998,55.029,54.856,53.790001,68700,52.69614
2015-06-10,54.886,54.896,54.651,53.57,123100,52.480606
2015-06-11,54.835,55.009,54.774,53.849998,53300,52.754913
2015-06-12,54.927,55.141,54.927,53.869999,34000,52.774509
2015-06-15,55.203,55.213,55.019,54.060001,58000,52.960648
2015-06-16,55.274,55.488,55.243,54.34,35800,53.234951
2015-06-17,55.437,55.55,55.172,54.400002,33300,53.293739
2015-06-18,55.417,55.458,55.274,54.299999,47600,53.195766
2015-06-19,55.458,55.621,55.458,54.439999,40800,53.33292
2015-06-22,55.468,55.468,55.294,54.189999,60700,53.088005
2015-06-23,55.152,55.376,55.121,54.110001,58000,53.009632
2015-06-24,55.305,55.366,55.243,54.220001,44800,53.117393
2015-06-25,55.254,55.346,55.182,54.09,41600,52.990032
2015-06-26,55.029,55.09,54.958,53.869999,49200,52.774509
2015-06-29,55.213,55.478,55.121,54.299999,78400,53.195766
2015-06-30,55.305,55.56,55.305,54.209999,50900,53.107597
2015-07-01,55.121,55.233,55.08,54.009998,120900,52.911667
2015-07-02,55.274,55.417,55.223,54.200001,169700,53.097801
2015-07-06,55.56,55.652,55.427,54.43,49500,53.323124
2015-07-07,55.815,55.917,55.693,54.599998,46300,53.489666
2015-07-08,55.795,55.815,55.682,54.66,255200,53.548447
2015-07-09,55.611,55.631,55.437,54.330002,56100,53.225159
2015-07-10,55.203,55.274,55.111,54.060001,101200,52.960648
2015-07-13,54.988,55.172,54.988,53.900002,68300,52.803902
2015-07-14,55.07,55.131,55.019,53.990002,50500,52.892075
2015-07-15,55.08,55.284,55.049,54.119999,59300,53.019428
2015-07-16,55.192,55.345,55.172,54.18,41900,53.078209
2015-07-17,55.264,55.325,55.243,54.169998,41700,53.068405
2015-07-20,55.182,55.223,55.07,54.049999,83900,52.950848
2015-07-21,55.111,55.305,55.111,54.169998,60700,53.068405
2015-07-22,55.335,55.407,55.294,54.18,41800,53.078209
2015-07-23,55.243,55.417,55.233,54.27,56900,53.166378
2015-07-24,55.468,55.468,55.243,54.200001,73700,53.097801
2015-07-27,55.488,55.499,55.345,54.310001,75900,53.205566
2015-07-28,55.345,55.397,55.243,54.220001,156500,53.117393
2015-07-29,55.264,55.376,55.233,54.209999,47200,53.107597
2015-07-30,55.335,55.458,55.315,54.279999,131100,53.17617
2015-07-31,55.58,55.631,55.509,54.439999,29600,53.33292
2015-08-03,55.57,55.631,55.519,54.439999,63800,53.33292
2015-08-04,55.529,55.56,55.254,54.16,72100,53.058617
2015-08-05,55.233,55.233,55.049,53.93,42500,52.83329
2015-08-06,55.039,55.203,55.039,54.080002,36200,52.980247
2015-08-07,55.213,55.376,55.182,54.209999,41500,53.107597
2015-08-10,55.284,55.284,55.192,54.119999,44900,53.019428
2015-08-11,55.366,55.57,55.345,54.380001,597900,53.274143
2015-08-12,55.529,55.682,55.315,54.209999,56300,53.107597
2015-08-13,55.182,55.233,55.08,54.080002,48200,52.980247
2015-08-14,55.162,55.274,55.101,54.060001,42000,52.960648
2015-08-17,55.284,55.335,55.152,54.029999,57200,52.931255
2015-08-18,55.09,55.141,55.009,53.919998,51700,52.82349
2015-08-19,54.907,55.254,54.835,54.09,228700,52.990032
2015-08-20,55.172,55.356,55.121,54.200001,73000,53.097801
2015-08-21,55.284,55.356,55.172,54.189999,74100,53.088005
2015-08-24,55.55,55.631,55.131,54.099998,174900,52.999836
2015-08-25,55.121,55.152,54.907,53.93,88300,52.83329
2015-08-26,54.876,55.06,54.662,53.599998,51600,52.510002
2015-08-27,54.876,55.07,54.835,53.799999,53500,52.70594
2015-08-28,55.131,55.223,55.049,53.98,61800,52.882271
2015-08-31,55.192,55.192,54.968,53.880001,82400,52.784309
2015-09-01,54.988,55.07,54.896,53.919998,131500,52.82349
2015-09-02,54.886,54.947,54.794,53.720001,72400,52.62756
2015-09-03,54.815,54.886,54.764,53.669998,49000,52.578579
2015-09-04,54.876,54.947,54.784,53.759998,30200,52.666748
2015-09-08,54.662,54.733,54.611,53.52,80600,52.431629
2015-09-09,54.519,54.794,54.519,53.639999,57100,52.549191
2015-09-10,54.713,54.804,54.682,53.669998,49900,52.578579
2015-09-11,54.866,54.958,54.866,53.82,77600,52.725525
2015-09-14,54.958,54.968,54.784,53.740002,40300,52.647148
2015-09-15,54.784,54.784,54.457,53.349998,78200,52.265076
2015-09-16,54.437,54.6,54.406,53.330002,40600,52.245495
2015-09-17,54.437,54.886,54.335,53.77,73200,52.67654
2015-09-18,54.917,55.07,54.845,53.93,53300,52.83329
2015-09-21,54.886,54.896,54.662,53.610001,94400,52.519798
2015-09-22,54.702,54.876,54.682,53.73,48000,52.63736
2015-09-23,54.856,54.927,54.784,53.720001,100700,52.62756
2015-09-24,54.917,54.998,54.784,53.669998,33900,52.578579
2015-09-25,54.662,54.723,54.519,53.41,81200,52.323872
2015-09-28,54.549,54.702,54.539,53.43,86000,52.343456
2015-09-29,54.662,54.743,54.621,53.580002,61000,52.490414
2015-09-30,54.713,54.815,54.682,53.669998,121800,52.578579
2015-10-01,55.029,55.121,54.978,53.900002,61800,52.803902
2015-10-02,55.356,55.407,55.254,54.23,59800,53.12719
2015-10-05,55.356,55.356,55.141,54.049999,31400,52.950848
2015-10-06,55.152,55.376,55.152,54.220001,76100,53.117393
2015-10-07,55.223,55.335,55.182,54.18,33500,53.078209
2015-10-08,55.335,55.376,55.223,54.130001,34400,53.029221
2015-10-09,55.203,55.305,55.101,54.009998,38700,52.911667
2015-10-12,55.172,55.274,55.162,54.150002,59000,53.048817
2015-10-13,55.152,55.233,55.111,54.09,24800,52.990032
2015-10-14,55.274,55.407,55.223,54.279999,107200,53.17617
2015-10-15,55.407,55.407,55.243,54.119999,67800,53.019428
2015-10-16,55.264,55.264,55.101,54.040001,100600,52.941055
2015-10-19,55.101,55.101,54.947,53.919998,76100,52.82349
2015-10-20,54.927,54.988,54.866,53.860001,56300,52.764713
2015-10-21,55.039,55.121,54.988,53.919998,83600,52.82349
2015-10-22,55.101,55.223,55.019,54.080002,52900,52.980247
2015-10-23,55.101,55.162,55.06,53.990002,28200,52.892075
2015-10-26,55.152,55.213,55.08,54.02,66400,52.921455
2015-10-27,55.192,55.264,55.172,54.09,31600,52.990032
2015-10-28,55.192,55.192,54.896,53.799999,110500,52.70594
2015-10-29,54.815,54.856,54.733,53.689999,184400,52.598171
2015-10-30,54.886,54.958,54.825,53.84,164500,52.745125
2015-11-02,54.835,54.917,54.794,53.759998,148600,52.666748
2015-11-03,54.876,54.968,54.784,53.709999,53800,52.617767
2015-11-04,54.856,54.937,54.662,53.630001,45200,52.539383
2015-11-05,54.702,54.702,54.488,53.529999,51500,52.441425
2015-11-06,54.427,54.427,54.294,53.259998,87500,52.176914
2015-11-09,54.325,54.447,54.304,53.25,67900,52.167122
2015-11-10,54.396,54.529,54.335,53.25,270800,52.167122
2015-11-11,54.345,54.345,54.294,53.209999,50200,52.127937
2015-11-12,54.274,54.376,54.274,53.240002,39200,52.157326
2015-11-13,54.386,54.468,54.386,53.290001,39400,52.206306
2015-11-16,54.498,54.498,54.366,53.279999,38300,52.196503
2015-11-17,54.406,54.539,54.335,53.34,470500,52.255291
2015-11-18,54.468,54.549,54.406,53.43,102300,52.343456
2015-11-19,54.641,54.733,54.611,53.59,52400,52.500202
2015-11-20,54.743,54.815,54.713,53.669998,72700,52.578579
2015-11-23,54.784,54.886,54.713,53.689999,45900,52.598171
2015-11-24,54.835,54.947,54.835,53.790001,36600,52.69614
2015-11-25,54.876,54.917,54.804,53.779999,56300,52.686333
2015-11-27,54.917,54.947,54.886,53.790001,26400,52.69614
2015-11-30,54.998,54.998,54.835,53.77,40900,52.67654
2015-12-01,54.917,55.131,54.896,53.959999,211700,52.862682
2015-12-02,54.968,54.978,54.866,53.82,165100,52.725525
2015-12-03,54.804,54.804,54.498,53.459999,94700,52.372845
2015-12-04,54.641,54.784,54.6,53.57,42800,52.480606
2015-12-07,54.631,54.794,54.59,53.599998,65500,52.510002
2015-12-08,54.682,54.774,54.621,53.619999,62800,52.529591
2015-12-09,54.651,54.713,54.539,53.509998,44800,52.421829
2015-12-10,54.57,54.57,54.396,53.330002,93900,52.245495
2015-12-11,54.611,54.702,54.508,53.549999,71600,52.461014
2015-12-14,54.498,54.498,54.233,53.169998,73300,52.088749
2015-12-15,54.223,54.315,54.202,53.139999,90300,52.059353
2015-12-16,54.202,54.713,53.998,52.93,62000,51.853626
2015-12-17,54.07,54.315,54.07,53.139999,74000,52.059353
2015-12-18,54.355,54.468,54.304,53.299999,100900,52.216106
2015-12-21,54.386,54.437,54.284,53.25,119700,52.167122
2015-12-22,54.294,54.294,54.182,53.150002,87500,52.069149
2015-12-23,54.192,54.315,54.141,53.200001,98100,52.118134
2015-12-24,54.345,54.386,54.243,53.259998,40600,52.176914
2015-12-28,54.335,54.447,54.325,53.259998,69100,52.176914
2015-12-29,54.023,54.053,53.809,52.919998,72500,51.986626
2015-12-30,53.829,53.952,53.799,52.970001,78000,52.035748
2015-12-31,54.002,54.114,53.992,53.130001,113000,52.192921
2016-01-04,54.237,54.359,54.206,53.27,145600,52.33046
2016-01-05,54.165,54.277,54.094,53.25,78300,52.31081
2016-01-06,54.257,54.471,54.237,53.459999,211100,52.517109
2016-01-07,54.379,54.399,54.257,53.400002,101600,52.458168
2016-01-08,54.287,54.42,54.226,53.419998,59200,52.477814
2016-01-11,54.237,54.338,54.104,53.150002,43900,52.212578
2016-01-12,54.216,54.389,54.114,53.259998,121100,52.320633
2016-01-13,54.216,54.44,54.186,53.369999,81800,52.428692
2016-01-14,54.44,54.461,54.216,53.389999,114100,52.448341
2016-01-15,54.461,54.511,54.308,53.349998,163200,52.409046
2016-01-19,54.247,54.389,54.226,53.330002,129400,52.3894
2016-01-20,54.45,54.511,54.257,53.380001,104000,52.438519
2016-01-21,54.359,54.399,54.114,53.16,149600,52.222393
2016-01-22,54.094,54.318,54.074,53.34,333200,52.39922
2016-01-25,54.287,54.349,54.257,53.34,90400,52.39922
2016-01-26,54.359,54.471,54.328,53.419998,77700,52.477814
2016-01-27,54.328,54.623,54.318,53.639999,1005000,52.693928
2016-01-28,54.623,54.715,54.542,53.700001,80900,52.752876
2016-01-29,54.939,54.959,54.837,53.959999,74100,53.008289
2016-02-01,54.888,54.919,54.715,53.779999,194600,52.831463
2016-02-02,54.929,55.01,54.908,54.02,138000,53.06723
2016-02-03,55.02,55.295,54.99,54.07,75700,53.116348
2016-02-04,55.122,55.163,54.98,54.049999,89800,53.096699
2016-02-05,55.01,55.01,54.868,53.93,88900,52.978813
2016-02-08,54.939,55.092,54.888,53.959999,95900,53.008289
2016-02-09,54.888,54.919,54.725,53.869999,138100,52.919872
2016-02-10,54.868,55.061,54.766,54,886400,53.047585
2016-02-11,55.081,55.265,55,54.150002,98500,53.194942
2016-02-12,55.112,55.193,54.919,54.049999,91200,53.096699
2016-02-16,54.837,54.929,54.715,53.75,90900,52.801991
2016-02-17,54.725,54.776,54.644,53.73,68200,52.782349
