"Date","SCHP.Open","SCHP.High","SCHP.Low","SCHP.Close","SCHP.Volume","SCHP.Adjusted"
2016-02-18,54.847,54.949,54.654,53.880001,102400,52.929703
2016-02-19,54.878,54.97,54.786,53.91,73000,52.959167
2016-02-22,54.919,54.99,54.908,54,174300,53.047585
2016-02-23,54.878,55.143,54.868,54.16,92000,53.204758
2016-02-24,55.305,55.478,55.214,54.279999,78500,53.322639
2016-02-25,55.326,55.529,55.326,54.490002,95700,53.528942
2016-02-26,55.346,55.458,55.295,54.419998,445400,53.460171
2016-02-29,55.407,55.54,55.407,54.540001,84200,53.578056
2016-03-01,55.529,55.529,55.265,54.369999,147800,53.411064
2016-03-02,55.316,55.499,55.275,54.52,62400,53.558414
2016-03-03,55.55,55.702,55.499,54.650002,517400,53.686119
2016-03-04,55.611,55.641,55.326,54.459999,106800,53.49947
2016-03-07,55.387,55.397,55.224,54.290001,121500,53.33247
2016-03-08,55.428,55.499,55.346,54.470001,58800,53.509293
2016-03-09,55.336,55.478,55.336,54.439999,78700,53.47982
2016-03-10,55.417,55.509,55.132,54.189999,102200,53.234226
2016-03-11,55.234,55.234,55.112,54.16,62500,53.204758
2016-03-14,55.163,55.244,55.132,54.16,58200,53.204758
2016-03-15,55.204,55.204,54.99,54.049999,106100,53.096699
2016-03-16,55.092,55.58,55.071,54.599998,85000,53.636997
2016-03-17,55.672,55.906,55.672,54.709999,104700,53.745056
2016-03-18,55.937,56.028,55.916,54.970001,66400,54.000473
2016-03-21,55.886,56.049,55.825,54.959999,67900,53.990658
2016-03-22,55.977,56.008,55.784,54.849998,72500,53.882591
2016-03-23,55.855,55.937,55.845,54.919998,143700,53.951355
2016-03-24,55.875,55.937,55.631,54.799999,690200,53.833473
2016-03-28,55.804,55.814,55.702,54.790001,107400,53.823647
2016-03-29,55.947,56.446,55.906,55.43,1689300,54.452358
2016-03-30,56.395,56.456,56.323,55.459999,94200,54.481834
2016-03-31,56.446,56.558,56.395,55.529999,212400,54.550594
2016-04-01,56.568,56.598,56.364,55.549999,245400,54.570244
2016-04-04,56.598,56.649,56.517,55.580002,231800,54.599716
2016-04-05,56.68,56.71,56.547,55.630001,52300,54.64883
2016-04-06,56.598,56.598,56.354,55.490002,124200,54.511307
2016-04-07,56.69,56.72,56.588,55.669998,108100,54.688129
2016-04-08,56.568,56.608,56.507,55.580002,98100,54.599716
2016-04-11,56.507,56.588,56.425,55.470001,57900,54.491653
2016-04-12,56.344,56.344,56.191,55.27,135600,54.295181
2016-04-13,56.191,56.323,56.13,55.27,310200,54.295181
2016-04-14,56.14,56.293,56.12,55.18,122400,54.206768
2016-04-15,56.15,56.395,56.15,55.330002,59800,54.354126
2016-04-18,56.252,56.303,56.191,55.299999,83800,54.32465
2016-04-19,56.313,56.456,56.313,55.419998,60300,54.442535
2016-04-20,56.456,56.527,56.191,55.23,93100,54.25589
2016-04-21,56.405,56.405,56.028,55.139999,94300,54.167477
2016-04-22,56.222,56.222,56.069,55.139999,117200,54.167477
2016-04-25,56.099,56.222,56.049,55.07,49100,54.098709
2016-04-26,56.049,56.079,55.967,55.060001,44200,54.088886
2016-04-27,56.222,56.364,56.12,55.34,346000,54.363945
2016-04-28,56.405,56.639,56.364,55.619999,68300,54.639004
2016-04-29,56.517,56.7,56.446,55.66,154300,54.678299
2016-05-02,56.547,56.547,56.313,55.389999,181300,54.413059
2016-05-03,56.568,56.568,56.466,55.509998,54000,54.530945
2016-05-04,56.558,56.619,56.415,55.560001,79400,54.580067
2016-05-05,56.547,56.7,56.435,55.689999,72400,54.707771
2016-05-06,56.629,56.649,56.486,55.5,222900,54.521126
2016-05-09,56.558,56.568,56.456,55.540001,202900,54.560417
2016-05-10,56.568,56.72,56.486,55.700001,129000,54.717602
2016-05-11,56.731,56.843,56.639,55.73,84500,54.74707
2016-05-12,56.608,56.67,56.547,55.66,53900,54.678299
2016-05-13,56.69,56.822,56.649,55.82,115300,54.835484
2016-05-16,56.771,56.802,56.68,55.700001,117800,54.717602
2016-05-17,56.792,58.349,56.71,55.73,62000,54.74707
2016-05-18,56.629,56.639,56.191,55.32,84900,54.344303
2016-05-19,56.853,56.853,56.242,55.27,60200,54.295181
2016-05-20,56.272,56.313,56.211,55.240002,77800,54.265713
2016-05-23,56.191,56.252,56.12,55.259998,86700,54.285358
2016-05-24,56.161,56.222,56.099,55.200001,76000,54.226421
2016-05-25,56.201,56.323,56.14,55.25,65100,54.275536
2016-05-26,56.384,56.659,56.374,55.400002,77400,54.422897
2016-05-27,56.395,56.466,56.262,55.310001,137800,54.334476
2016-05-31,56.395,56.395,56.14,55.220001,114200,54.246067
2016-06-01,56.293,56.364,56.171,55.23,155700,54.25589
2016-06-02,56.435,56.435,56.303,55.389999,98300,54.413059
2016-06-03,56.731,56.802,56.659,55.709999,83100,54.727421
2016-06-06,56.69,56.822,56.639,55.740002,95700,54.756889
2016-06-07,56.853,56.975,56.853,55.93,172100,54.943542
2016-06-08,56.965,57.067,56.965,56.049999,63500,55.061428
2016-06-09,57.067,57.148,57.016,56.080002,99500,55.090897
2016-06-10,57.077,57.158,57.016,56.09,165100,55.100723
2016-06-13,57.097,57.107,57.005,56.049999,102200,55.061428
2016-06-14,57.036,57.046,56.904,55.91,49900,54.923901
2016-06-15,56.934,57.158,56.893,56.139999,128300,55.149837
2016-06-16,57.158,57.199,57.005,56.049999,73800,55.061428
2016-06-17,57.005,57.036,56.832,55.880001,78600,54.894428
2016-06-20,56.822,56.873,56.629,55.689999,138700,54.707771
2016-06-21,56.649,56.7,56.527,55.580002,68800,54.599716
2016-06-22,56.558,56.771,56.466,55.700001,122600,54.717602
2016-06-23,56.761,56.792,56.659,55.73,123600,54.74707
2016-06-24,57.168,57.24,56.955,56.060001,76100,55.071251
2016-06-27,58.512,58.512,57.128,56.25,227500,55.257896
2016-06-28,57.331,57.433,57.24,56.400002,75100,55.405254
2016-06-29,57.464,57.535,57.321,56.32,75200,55.326668
2016-06-30,57.453,57.586,57.413,56.48,632700,55.483833
2016-07-01,57.84,58.023,57.667,56.799999,118900,55.798199
2016-07-05,58.013,58.095,57.911,57.029999,91700,56.024143
2016-07-06,58.125,58.207,58.023,57.16,299700,56.151844
2016-07-07,58.166,58.176,57.972,56.970001,1609100,55.965199
2016-07-08,58.003,58.146,57.983,57.119999,158000,56.112553
2016-07-11,58.115,58.115,57.871,56.880001,498500,55.876789
2016-07-12,58.196,58.196,57.647,56.689999,279200,55.690132
2016-07-13,57.901,57.983,57.769,56.84,135700,55.83749
2016-07-14,57.657,57.82,57.626,56.709999,127500,55.709782
2016-07-15,57.555,57.626,57.514,56.57,116400,55.57225
2016-07-18,57.677,57.718,57.525,56.57,49100,55.57225
2016-07-19,57.657,57.677,57.545,56.580002,75100,55.582085
2016-07-20,57.464,57.545,57.362,56.48,83600,55.483833
2016-07-21,57.362,57.647,57.331,56.529999,123700,55.532959
2016-07-22,57.341,57.514,57.321,56.439999,99900,55.444546
2016-07-25,57.453,57.494,57.331,56.34,117700,55.346306
2016-07-26,57.423,57.484,57.311,56.43,273200,55.434731
2016-07-27,57.504,57.637,57.402,56.610001,119100,55.611549
2016-07-28,57.565,57.789,57.535,56.73,427200,55.729431
2016-07-29,57.871,57.952,57.779,56.889999,90300,55.886608
2016-08-01,57.779,57.779,57.575,56.580002,244200,55.582085
2016-08-02,57.331,57.453,57.311,56.299999,176000,55.307011
2016-08-03,57.341,57.484,57.25,56.450001,154900,55.454369
2016-08-04,57.677,57.81,57.637,56.68,106600,55.680317
2016-08-05,57.616,57.637,57.494,56.48,96300,55.483833
2016-08-08,57.535,57.667,57.474,56.540001,328300,55.542778
2016-08-09,57.555,57.708,57.514,56.650002,115800,55.650845
2016-08-10,57.759,57.799,57.616,56.689999,1881200,55.690132
2016-08-11,57.698,57.738,57.463,56.549999,176600,55.552612
2016-08-12,57.789,57.83,57.687,56.709999,343600,55.709782
2016-08-15,57.667,57.749,57.575,56.560001,256300,55.562428
2016-08-16,57.413,57.535,57.331,56.450001,99500,55.454369
2016-08-17,57.504,57.677,57.464,56.599998,68600,55.601723
2016-08-18,57.728,57.83,57.647,56.75,71100,55.749073
2016-08-19,57.637,57.677,57.514,56.619999,118200,55.621376
2016-08-22,57.871,57.871,57.677,56.759998,84400,55.758904
2016-08-23,57.85,57.871,57.769,56.830002,94800,55.827675
2016-08-24,57.922,57.932,57.769,56.77,169600,55.76873
2016-08-25,57.708,57.789,57.677,56.720001,105200,55.719608
2016-08-26,57.789,58.003,57.413,56.490002,69200,55.493668
2016-08-29,57.616,57.698,57.535,56.639999,113300,55.641022
2016-08-30,57.708,57.749,57.626,56.66,114900,55.660671
2016-08-31,57.616,57.749,57.545,56.650002,98400,55.650845
2016-09-01,57.637,57.779,57.525,56.669998,116400,55.670486
2016-09-02,57.708,57.708,57.525,56.639999,216000,55.641022
2016-09-06,57.667,58.003,57.616,56.919998,104400,55.91608
2016-09-07,58.023,58.074,57.962,56.990002,75000,55.984852
2016-09-08,57.932,58.013,57.738,56.810001,64400,55.808025
2016-09-09,57.535,57.535,57.402,56.41,150100,55.415077
2016-09-12,57.341,57.494,57.27,56.450001,89200,55.454369
2016-09-13,57.464,57.494,57.016,56.189999,113200,55.198952
2016-09-14,57.168,57.341,57.158,56.259998,135700,55.267719
2016-09-15,57.219,57.301,57.107,56.25,68400,55.257896
2016-09-16,57.392,57.392,57.311,56.380001,61500,55.385605
2016-09-19,57.392,57.413,57.29,56.290001,67800,55.297192
2016-09-20,57.29,57.402,57.26,56.299999,59300,55.307011
2016-09-21,57.29,57.545,57.24,56.529999,83500,55.532959
2016-09-22,57.657,57.891,57.647,56.830002,51300,55.827675
2016-09-23,57.881,58.023,57.871,56.959999,98100,55.955372
2016-09-26,58.044,58.084,57.962,56.98,104900,55.975025
2016-09-27,58.003,58.044,57.901,57.02,88400,56.014324
2016-09-28,58.115,58.207,58.044,57.07,62000,56.063438
2016-09-29,58.013,58.207,57.952,57.060001,107000,56.053619
2016-09-30,58.125,58.125,57.972,57.080002,94400,56.073261
2016-10-03,57.965,57.965,57.812,56.93,191500,56.021603
2016-10-04,57.873,57.924,57.548,56.639999,143200,55.736225
2016-10-05,57.558,57.619,57.436,56.599998,142200,55.696861
2016-10-06,57.508,57.589,57.477,56.580002,73400,55.677185
2016-10-07,57.548,57.569,57.386,56.599998,78100,55.696861
2016-10-10,57.497,57.497,57.376,56.529999,144400,55.627979
2016-10-11,57.548,57.548,57.355,56.48,157400,55.578777
2016-10-12,57.355,57.416,57.294,56.459999,92300,55.559093
2016-10-13,57.426,57.538,57.355,56.560001,103400,55.657501
2016-10-14,57.345,57.508,57.345,56.48,69700,55.578777
2016-10-17,57.548,57.68,57.467,56.73,101300,55.824787
2016-10-18,57.599,57.711,57.569,56.77,107800,55.864155
2016-10-19,57.619,57.772,57.609,56.84,152300,55.933033
2016-10-20,57.833,57.843,57.691,56.790001,122000,55.883831
2016-10-21,57.782,57.802,57.66,56.82,983900,55.913353
2016-10-24,57.731,57.731,57.569,56.73,82700,55.824787
2016-10-25,57.619,57.762,57.569,56.82,709100,55.913353
2016-10-26,57.599,57.741,57.569,56.810001,338100,55.903515
2016-10-27,57.569,57.569,57.426,56.560001,88300,55.657501
2016-10-28,57.477,57.548,57.436,56.57,133900,55.667343
2016-10-31,57.558,57.609,57.528,56.639999,192600,55.736225
2016-11-01,57.306,57.428,57.205,56.59,506300,55.803772
2016-11-02,57.357,57.468,57.316,56.610001,198700,55.823502
2016-11-03,57.387,57.387,57.215,56.450001,149100,55.665714
2016-11-04,57.326,57.397,57.255,56.59,516300,55.803772
2016-11-07,57.377,57.377,57.255,56.560001,151600,55.774193
2016-11-08,57.326,57.397,57.215,56.470001,276200,55.685448
2016-11-09,57.276,57.306,56.85,56.099998,354800,55.320583
2016-11-10,56.901,57.083,56.667,55.959999,478800,55.182526
2016-11-11,56.789,56.819,56.606,55.84,428600,55.064194
2016-11-14,56.566,56.576,56.14,55.389999,690700,54.620445
2016-11-15,56.333,56.434,56.181,55.419998,194200,54.650032
2016-11-16,56.099,56.333,56.069,55.540001,281600,54.768364
2016-11-17,56.475,56.475,56.181,55.459999,253600,54.689472
2016-11-18,56.323,56.323,55.998,55.34,299700,54.57114
2016-11-21,56.201,56.282,56.17,55.439999,320100,54.669754
2016-11-22,56.292,56.353,56.211,55.5,311700,54.728912
2016-11-23,56.262,56.262,55.897,55.349998,279700,54.581005
2016-11-25,56.069,56.191,55.968,55.290001,122000,54.521839
2016-11-28,56.14,56.231,56.049,55.279999,211500,54.511974
2016-11-29,55.978,56.211,55.846,55.400002,157200,54.63031
2016-11-30,56.191,56.282,55.988,55.389999,184800,54.620445
2016-12-01,55.924,55.924,55.651,55.16,458200,54.524567
2016-12-02,55.864,56.025,55.742,55.119999,117300,54.485023
2016-12-05,55.793,56.086,55.692,55.259998,706900,54.623413
2016-12-06,55.874,55.995,55.783,55.330002,166100,54.692608
2016-12-07,56.076,56.137,55.975,55.43,159600,54.791454
2016-12-08,55.934,56.056,55.864,55.330002,265000,54.692608
2016-12-09,55.955,56.015,55.641,55.080002,206100,54.445484
2016-12-12,55.762,55.762,55.661,55.119999,227300,54.485023
2016-12-13,55.813,55.843,55.601,55.040001,376100,54.405949
2016-12-14,55.823,55.843,55.226,54.599998,247900,53.971012
2016-12-15,55.074,55.125,54.862,54.259998,378900,53.63493
2016-12-16,54.902,55.004,54.771,54.220001,411200,53.595398
2016-12-19,54.973,55.115,54.933,54.459999,301800,53.83263
2016-12-20,55.014,55.186,54.973,54.540001,219500,53.911709
2016-12-21,55.358,55.368,55.206,54.639999,225500,54.010555
2016-12-22,55.236,55.499,55.176,54.830002,254800,54.198368
2016-12-23,55.52,55.601,55.479,54.93,149400,54.297215
2016-12-27,55.449,55.54,55.418,54.900002,197800,54.267563
2016-12-28,54.736,54.866,54.676,54.59,158200,54.364655
2016-12-29,54.877,54.937,54.826,54.610001,137200,54.384575
2016-12-30,54.877,55.097,54.846,54.84,221200,54.613621
2017-01-03,55.017,55.238,54.957,54.970001,714000,54.743088
2017-01-04,55.188,55.268,55.107,55.029999,410000,54.802837
2017-01-05,55.479,55.74,55.148,55.220001,308800,54.992058
2017-01-06,55.278,55.348,55.198,55.029999,313100,54.802837
2017-01-09,55.348,55.359,55.238,55.130001,209100,54.902431
2017-01-10,55.308,55.409,55.278,55.16,252600,54.932304
2017-01-11,55.469,55.67,55.419,55.25,399500,55.021931
2017-01-12,55.73,55.77,55.559,55.34,235100,55.111561
2017-01-13,55.459,55.549,55.308,55.240002,347900,55.011974
2017-01-17,55.7,55.73,55.509,55.43,301700,55.201191
2017-01-18,55.61,55.63,55.348,55.139999,294400,54.912388
2017-01-19,55.318,55.399,55.148,55.130001,364200,54.902431
2017-01-20,55.338,55.469,55.248,55.169998,702500,54.942261
2017-01-23,55.429,55.64,55.359,55.34,223100,55.111561
2017-01-24,55.529,55.61,55.399,55.25,234300,55.021931
2017-01-25,55.359,55.369,55.248,55.07,363400,54.842674
2017-01-26,55.328,55.419,55.208,55.18,176000,54.952221
2017-01-27,55.479,55.519,55.389,55.209999,811400,54.982094
2017-01-30,55.489,55.509,55.379,55.18,598900,54.952221
2017-01-31,55.499,55.589,55.449,55.32,682900,55.091644
2017-02-01,55.429,55.529,55.328,55.16,950300,54.932304
2017-02-02,55.559,55.589,55.399,55.200001,274000,54.972141
2017-02-03,55.559,55.63,55.308,55.150002,274000,54.922344
2017-02-06,55.539,55.569,55.399,55.299999,235300,55.071724
2017-02-07,55.529,55.6,55.479,55.299999,221600,55.071724
2017-02-08,55.529,55.73,55.529,55.439999,202700,55.211147
2017-02-09,55.63,55.63,55.479,55.310001,250200,55.081684
2017-02-10,55.559,55.63,55.509,55.349998,255000,55.121517
2017-02-13,55.509,55.549,55.459,55.290001,690500,55.061768
2017-02-14,55.569,55.569,55.238,55.119999,235000,54.892467
2017-02-15,55.348,55.439,55.288,55.209999,190700,54.982094
2017-02-16,55.499,55.65,55.429,55.220001,268400,54.992058
2017-02-17,55.559,55.6,55.509,55.32,240600,55.091644
2017-02-21,55.539,55.62,55.509,55.330002,327100,55.101604
2017-02-22,55.62,55.67,55.449,55.43,206500,55.201191
2017-02-23,55.78,55.79,55.73,55.540001,233900,55.310738
2017-02-24,55.891,55.971,55.841,55.709999,307100,55.480034
2017-02-27,56.232,56.232,55.74,55.560001,321700,55.330654
2017-02-28,55.76,55.971,55.71,55.52,377000,55.290817
2017-03-01,55.409,55.83,55.348,55.220001,259000,54.992058
2017-03-02,55.379,55.63,55.228,55.049999,275800,54.822762
2017-03-03,55.308,55.439,55.178,55.209999,184800,54.982094
2017-03-06,55.429,55.429,55.308,55.130001,326600,54.902431
2017-03-07,55.308,55.328,55.228,55.060001,365700,54.832718
2017-03-08,55.158,55.188,54.967,54.779999,361800,54.553871
2017-03-09,54.957,54.987,54.816,54.66,372900,54.434364
2017-03-10,54.987,55.057,54.826,54.709999,269200,54.484165
2017-03-13,54.927,54.997,54.846,54.639999,429400,54.414452
2017-03-14,54.836,54.887,54.806,54.610001,171500,54.384575
2017-03-15,54.977,55.328,54.927,55.080002,179700,54.852634
2017-03-16,55.308,55.348,55.228,55.029999,178500,54.802837
2017-03-17,55.308,55.379,55.308,55.130001,132100,54.902431
2017-03-20,55.359,55.469,55.338,55.23,151400,55.002018
2017-03-21,55.479,55.589,55.479,55.290001,231100,55.061768
2017-03-22,55.539,55.65,55.489,55.369999,348000,55.141438
2017-03-23,55.6,55.62,55.459,55.330002,195500,55.101604
2017-03-24,55.549,55.77,55.499,55.400002,194100,55.171314
2017-03-27,55.82,55.881,55.73,55.560001,171900,55.330654
2017-03-28,55.83,55.861,55.569,55.389999,197100,55.16135
2017-03-29,55.71,55.81,55.64,55.560001,213700,55.330654
2017-03-30,55.76,55.76,55.6,55.389999,175700,55.16135
2017-03-31,55.65,55.78,55.62,55.529999,136200,55.300774
2017-04-03,55.711,55.892,55.701,55.68,1378500,55.509136
2017-04-04,55.811,55.851,55.701,55.529999,170600,55.359592
2017-04-05,55.751,55.922,55.721,55.700001,181300,55.529076
2017-04-06,55.861,55.871,55.721,55.650002,239700,55.479229
2017-04-07,55.851,55.912,55.591,55.419998,209800,55.249931
2017-04-10,55.711,55.781,55.621,55.490002,207600,55.319721
2017-04-11,55.741,55.871,55.671,55.59,162600,55.419411
2017-04-12,55.861,56.022,55.791,55.799999,352900,55.628765
2017-04-13,56.112,56.142,55.992,55.880001,232200,55.708523
2017-04-17,55.992,56.042,55.841,55.740002,213500,55.568951
2017-04-18,56.012,56.092,55.952,55.91,226600,55.73843
2017-04-19,56.012,56.022,55.892,55.75,158300,55.578922
2017-04-20,55.892,55.932,55.811,55.700001,361500,55.529076
2017-04-21,55.892,55.912,55.791,55.650002,165300,55.479229
2017-04-24,55.771,55.841,55.751,55.650002,198600,55.479229
2017-04-25,55.781,55.821,55.671,55.540001,463500,55.369568
2017-04-26,55.721,55.851,55.721,55.639999,165600,55.469261
2017-04-27,55.831,55.871,55.751,55.650002,170100,55.479229
2017-04-28,55.821,55.962,55.811,55.700001,164000,55.529076
2017-05-01,55.699,55.809,55.579,55.540001,180800,55.461174
2017-05-02,55.569,55.629,55.519,55.490002,137800,55.411243
2017-05-03,55.499,55.589,55.379,55.349998,227400,55.271439
2017-05-04,55.248,55.258,55.098,55.139999,177700,55.061737
2017-05-05,55.208,55.268,55.148,55.18,183600,55.101685
2017-05-08,55.208,55.218,55.028,55.02,178900,54.94191
2017-05-09,55.018,55.088,54.968,54.98,165300,54.901966
2017-05-10,55.168,55.168,55.008,55.009998,231400,54.931923
2017-05-11,55.088,55.268,55.048,55.18,111100,55.101685
2017-05-12,55.218,55.339,55.188,55.209999,125100,55.131638
2017-05-15,55.278,55.319,55.148,55.119999,117100,55.041767
2017-05-16,55.138,55.238,55.138,55.150002,175100,55.071728
2017-05-17,55.399,55.559,55.329,55.459999,202800,55.381283
2017-05-18,55.529,55.609,55.409,55.5,265700,55.42123
2017-05-19,55.599,55.669,55.539,55.59,121200,55.511101
2017-05-22,55.639,55.659,55.549,55.529999,135700,55.451183
2017-05-23,55.659,55.669,55.479,55.43,114400,55.35133
2017-05-24,55.489,55.539,55.389,55.439999,320200,55.361313
2017-05-25,55.519,55.539,55.429,55.400002,189200,55.321373
2017-05-26,55.539,55.589,55.499,55.5,99500,55.42123
2017-05-30,55.639,55.719,55.589,55.619999,137900,55.541058
2017-05-31,55.659,55.769,55.639,55.66,141100,55.581001
2017-06-01,55.48,55.6,55.48,55.580002,130100,55.580002
2017-06-02,55.66,55.78,55.64,55.740002,116800,55.740002
2017-06-05,55.57,55.66,55.57,55.619999,143900,55.619999
2017-06-06,55.75,55.76,55.65,55.720001,126800,55.720001
2017-06-07,55.61,55.69,55.52,55.529999,166500,55.529999
2017-06-08,55.5,55.56,55.42,55.52,126200,55.52
2017-06-09,55.44,55.5,55.43,55.43,93100,55.43
2017-06-12,55.45,55.49,55.33,55.360001,130100,55.360001
2017-06-13,55.29,55.42,55.29,55.419998,120300,55.419998
2017-06-14,55.47,55.58,55.36,55.439999,165800,55.439999
2017-06-15,55.2,55.27,55.14,55.200001,232000,55.200001
2017-06-16,55.19,55.24,55.17,55.23,126400,55.23
2017-06-19,55.25,55.26,55.12,55.139999,104300,55.139999
2017-06-20,55.13,55.25,55.13,55.220001,103500,55.220001
2017-06-21,55.22,55.3,55.22,55.25,588800,55.25
2017-06-22,55.29,55.46,55.26,55.450001,137000,55.450001
2017-06-23,55.45,55.51,55.4,55.470001,169800,55.470001
2017-06-26,55.54,55.6,55.53,55.580002,126900,55.580002
2017-06-27,55.5,55.54,55.31,55.330002,104200,55.330002
2017-06-28,55.35,55.43,55.26,55.400002,150600,55.400002
2017-06-29,55.2,55.25,55.15,55.189999,182800,55.189999
2017-06-30,NA,NA,NA,NA,NA,NA
2017-07-03,54.96,55,54.86,54.939999,102800,54.939999
2017-07-07,54.76,54.76,54.63,54.66,177258,54.66
